-27.0411,1.9359355,0.5573266,0.5046236,0.10010447,-0.14344405,-0.1391755,-0.36276367,-0.027001806,0.44345987,-0.076792605,0.18850413,-0.19971834,17.342264,3.063474,1.223809,0.92777467,0.8800737,0.68575037,0.7211963,0.5234929,0.49153018,0.5604437,0.38296166,0.35792664,0.46715447,3
-24.434687,1.8986893,0.7927776,0.7503032,0.11515116,-0.029802177,-0.051313233,-0.2968219,-0.01057382,0.3491162,0.028614033,0.20529282,-0.24127856,12.656571,3.0153499,1.0342746,1.0698655,0.9124699,0.7705801,0.7273829,0.52427053,0.51248425,0.5679498,0.39116716,0.40431026,0.48911577,3
-23.941,1.6164978,0.11945268,0.1495332,-0.050274327,-0.30570638,-0.5475666,-0.2994102,-0.3566748,0.20857212,-0.18605842,-0.025806181,-0.26657808,17.629404,2.470234,1.1576055,1.0015825,1.0274295,0.8873057,0.78321594,0.4540823,0.6484366,0.5037122,0.55847716,0.4180295,0.5360925,3
-25.230131,2.227984,-0.3228139,0.25354883,0.08345651,-0.34393126,-0.39422405,-0.32828718,-0.26675585,0.43459165,-0.25856265,-0.029158121,-0.2883003,29.712008,2.286694,1.1910628,0.9253244,0.97560245,0.92949635,0.6972286,0.6040913,0.8225085,0.5826228,0.54862744,0.46139282,0.4726367,3
-20.044334,1.7215725,0.23837762,0.42156076,-0.006344,-0.22128351,-0.30424446,-0.43196145,-0.16996354,0.4244227,-0.22224325,0.13781925,-0.30728978,17.26957,2.4915462,1.4248353,0.9320497,1.0870396,0.9575132,0.7487377,0.7165713,0.7043978,0.66761535,0.5365008,0.39666384,0.5757839,3
-21.746565,1.6817025,0.33394504,0.35881364,-0.03537609,-0.25306597,-0.28714222,-0.4116983,-0.19977377,0.31589824,-0.15148765,0.12245737,-0.2613524,16.361174,2.756332,1.2665933,0.95095265,1.0411547,0.8520051,0.7782071,0.60753024,0.62702477,0.56214744,0.50302535,0.3669436,0.4571973,3
-39.712288,1.9339399,0.4034883,0.73955774,0.111538075,-0.14631201,-0.15850967,-0.3456963,0.037998084,0.06789622,0.09544122,0.035044648,-0.221397,47.817554,2.9531677,1.0669167,0.94639796,0.8083372,0.61516297,0.63572955,0.5159053,0.39432764,0.46084112,0.3905299,0.39752203,0.39651263,4
-30.405485,2.188787,0.5129502,0.8096245,0.07864524,-0.10815461,-0.16017368,-0.321211,-0.07011417,0.16298154,0.13136186,0.042770285,-0.11746651,25.078033,2.9304533,1.3187482,0.9942618,0.75673777,0.5688682,0.6626765,0.53649133,0.35259736,0.41352147,0.3322046,0.31335387,0.3857857,4
-48.761395,1.7497742,0.33816186,0.6510136,0.07230802,-0.12988167,-0.09997861,-0.31208286,-0.02076949,0.16103053,0.07683943,0.006643658,-0.1628752,56.899456,3.3519573,1.0920067,0.96517,0.70894974,0.58871835,0.589915,0.49510545,0.39409342,0.4263626,0.3064852,0.35518888,0.3451496,4
-36.59525,1.8188256,0.6003715,0.7195171,0.019021757,-0.04546053,-0.055565827,-0.3959005,-0.02304022,0.1800439,0.09084979,0.12833817,-0.15150027,38.25674,3.2736623,1.1877484,1.0899503,0.6727274,0.5825079,0.6359479,0.60995454,0.40303093,0.46820715,0.33360294,0.34118676,0.3188108,4
-30.09917,2.1526532,0.658832,0.88221586,0.16027108,-0.07793406,-0.097860985,-0.310423,0.09813472,0.18576932,0.03135669,0.11791556,-0.18761083,30.859367,3.2843094,1.1981492,0.959735,0.7765432,0.67462164,0.63143396,0.583243,0.40559968,0.45345765,0.38576972,0.36071572,0.40877223,4
-35.37031,1.653758,0.39670426,0.5557233,0.084190436,-0.33144423,-0.19006656,-0.40963534,-0.13065535,0.25535116,-0.10928909,0.15169275,-0.23513798,42.711838,2.9450426,1.110388,0.8334788,0.799704,0.7132194,0.63229144,0.59018797,0.42795897,0.43449476,0.37864944,0.44475248,0.43852213,4
-31.169157,1.9280438,0.4431052,0.6269332,0.041033585,-0.32373846,-0.24484432,-0.50615156,-0.07636163,0.31355566,-0.09060793,0.2122587,-0.24195367,33.046673,3.042836,1.0946828,0.94134593,0.74126005,0.76328194,0.73426247,0.6759418,0.4183206,0.49835604,0.3750129,0.38747597,0.4444897,4
-26.549099,1.6626346,0.4978754,0.5817944,-0.032305487,-0.28169736,-0.1526827,-0.41644803,-0.00436937,0.30783457,-0.08921912,0.15670839,-0.3035836,21.004503,2.9484806,0.9750503,0.97583807,0.80032796,0.7217095,0.75212705,0.6895187,0.42512947,0.5291016,0.3658613,0.44007656,0.49876335,4
-31.486551,1.2008052,0.37594038,0.5205786,-0.024867067,-0.19838992,-0.00440402,-0.2914238,-0.18513417,0.16352804,-0.044582084,0.047892433,-0.23741572,44.860302,2.549561,1.2560879,1.0210544,0.95159936,0.82415944,0.74349296,0.46891227,0.55003554,0.46573392,0.4152829,0.44786566,0.44810957,5
-23.947096,1.224456,0.24573135,0.2754288,-0.2044141,-0.30193973,-0.41592288,-0.45277962,-0.20184046,0.10835377,-0.14894135,-0.058940083,-0.24451967,26.236156,2.3692875,1.3570905,1.0867682,1.0715436,0.7651793,0.7922261,0.49246055,0.55560553,0.5002939,0.41863066,0.45435214,0.503388,5
-23.869062,1.5091791,0.45441362,0.53074324,-0.007706955,-0.13167985,-0.1865271,-0.42411518,0.04925274,0.19517063,-0.033958886,0.09108609,-0.2817983,14.872873,2.7350934,1.2746847,0.97538483,0.97768867,0.7622708,0.7093257,0.55903226,0.51699483,0.49810335,0.37213707,0.35836092,0.5185766,5
-23.476717,1.4854304,0.2619681,0.47564983,-0.06605854,-0.1736922,-0.15458415,-0.4383195,-0.07116994,0.21496877,-0.0820971,0.23153344,-0.2831104,27.08832,2.8538563,1.4013736,0.9799763,1.0238252,0.7767474,0.83223206,0.6014303,0.5304381,0.56085426,0.3752357,0.42694455,0.5331743,5
-13.925514,0.63584244,-0.68591577,-0.3495461,-0.5982767,-0.44194004,-0.8527263,-0.56997275,-0.42027882,-0.081732094,-0.17782842,-0.048412453,-0.21287957,20.062016,1.8550658,1.3698062,1.0381659,1.3548933,0.82977223,1.0036454,0.56951547,0.60896015,0.5986248,0.5236252,0.4818035,0.51108176,5
-11.0960455,0.5135434,-0.6382453,-0.29151604,-0.5387625,-0.5535299,-0.67459977,-0.72935665,-0.52472556,0.04220567,-0.27181128,-0.09827694,-0.4177546,10.464421,2.8387895,1.2639357,1.1538533,1.3177049,0.9054364,0.84069353,0.5512874,0.69882673,0.6899922,0.5863755,0.44257146,0.48029208,5
-12.244957,0.2689551,-0.4725611,-0.02452267,-0.42613605,-0.43283358,-0.6473541,-0.64300823,-0.3748407,0.07247769,-0.3352373,-0.01640601,-0.39646283,10.668497,2.5296621,1.3196114,0.8295428,1.1492126,0.90840423,0.8236217,0.5616748,0.6389214,0.54194707,0.44354555,0.38427794,0.490605,5
-8.696267,-0.009958834,-1.0875361,-0.68818146,-0.6237216,-0.6638968,-1.0044972,-0.80295944,-0.52396387,0.029164165,-0.23119254,-0.00051258,-0.1680376,11.742504,1.9099082,1.4791301,0.9287229,1.2129034,0.8338305,0.86138356,0.5225806,0.76644367,0.67491806,0.5618759,0.39117333,0.46502283,5
-21.98005,2.5639527,0.6471229,0.76539785,0.1629469,-0.24316621,-0.15732445,-0.3277855,0.2194026,0.31356573,0.24095298,0.26582813,-0.2587979,11.797445,2.370392,1.0649203,0.8827679,0.803343,0.66373914,0.65097535,0.70900685,0.5153442,0.6028406,0.51369023,0.42975968,0.51715845,6
-22.217615,2.2777455,-0.018226136,0.48786852,0.056825176,-0.36171195,-0.47225365,-0.6347316,0.08621787,0.3440307,-0.03589685,0.15920354,-0.23065948,11.747225,2.3909898,0.9783459,0.856992,0.8840542,0.6602157,0.5816183,0.6430995,0.48753637,0.4974246,0.40408632,0.41467693,0.5883283,6
-22.794363,2.463458,0.90143365,0.80359817,0.3177669,0.038712583,-0.069748916,-0.24482176,0.20252699,0.33851364,0.17705373,0.22091617,-0.10719824,11.563044,2.5971527,1.1124156,1.0738796,0.8058601,0.72905046,0.72843224,0.59191996,0.5527217,0.5770832,0.38742617,0.3145587,0.41405317,6
-23.154892,2.0473337,0.34714702,0.75902236,0.11570303,-0.04846489,-0.17618631,-0.33670667,0.24999583,0.2823011,0.16503415,0.106028005,-0.10056476,12.767374,2.955612,1.0461954,0.88468814,0.7246159,0.6399406,0.6370812,0.57246125,0.4637747,0.49994272,0.307064,0.39970455,0.37921962,6
-13.109528,1.4162178,-0.30147824,0.08082699,-0.035205614,-0.004178463,-0.5161313,-0.60273343,-0.14594646,0.36034265,-0.11156437,0.100266695,-0.22471966,8.174709,1.8621491,1.0435534,0.92479813,0.96778864,0.92750114,0.6104127,0.57459337,0.6523295,0.6324347,0.6759487,0.38612002,0.48752132,6
-12.248336,1.5280266,-0.8631754,-0.28315118,-0.1496695,-0.5108004,-0.949489,-0.8833372,-0.36427346,0.059416685,-0.32251504,-0.096303426,-0.34747484,8.694395,1.8104516,1.0902498,1.0638237,0.9174621,0.87846375,0.6306211,0.6428526,0.7509954,0.6260813,0.64271414,0.48116872,0.5375513,6
-10.170973,1.2389153,-0.54534525,-0.28665987,-0.47683296,-0.21856916,-0.91777676,-0.91132605,-0.52891064,0.01757266,-0.4036776,-0.138413,-0.46669477,8.858434,1.9755926,1.2597003,1.0129535,1.1240196,0.98438025,0.6673189,0.5713388,0.7428791,0.58174056,0.56604916,0.4918691,0.43169242,6
-12.797632,1.6717592,-0.53575146,-0.1919844,-0.09972227,-0.34310585,-0.93641096,-0.59557474,-0.4860258,0.32112712,-0.3040151,-0.13945147,-0.4294653,9.600424,1.9522549,1.2129238,0.99921364,1.0704868,0.9229072,0.6707699,0.58768046,0.8031053,0.6312595,0.56119585,0.48844513,0.5780567,6
-32.699223,1.9296716,0.29428798,0.29850188,0.07816935,-0.31084728,-0.25781313,-0.4319769,-0.16299121,0.12133144,-0.092699505,-0.046203524,-0.22195178,43.196354,3.0313416,1.5369478,1.062943,0.83396494,0.84525746,0.64287966,0.46593958,0.4913089,0.5476376,0.47784415,0.43988273,0.4930071,7
-24.835608,1.6139328,0.3846426,0.08060738,0.13237454,-0.38127506,-0.2944263,-0.40207502,-0.20621046,0.123537436,-0.129263,-0.06874741,-0.1475126,15.928414,2.910776,1.3700892,0.9647884,0.84256506,0.91760755,0.651249,0.58534944,0.5251743,0.552639,0.4327023,0.42401516,0.4475303,7
-25.914717,2.1941383,0.5728427,0.53639466,0.112545356,0.08592834,-0.29616606,-0.2616837,0.12781057,0.14830264,0.02526314,0.04536595,-0.16763276,17.660166,3.335346,1.3793551,1.0612133,0.72628945,0.59494376,0.6708679,0.52015877,0.40133098,0.46352842,0.34708324,0.33651426,0.35894436,7
-28.02709,1.6376041,0.5655485,0.47049674,0.12542826,0.10318333,-0.24051507,-0.21303846,0.123405606,0.22144882,-0.03896965,0.050092217,-0.21936445,22.213043,3.313696,1.4376323,0.8308805,0.7067861,0.52830523,0.6216022,0.49525002,0.38987106,0.47720432,0.33328784,0.30590016,0.40787277,7
-17.239634,1.6967074,-0.30408853,-0.58704543,-0.48902807,-0.28526765,-0.8071086,-0.63645095,-0.23826487,-0.023066945,-0.22579077,-0.33707756,-0.29560065,10.965725,2.6020439,1.3801616,1.183957,1.077532,0.8920671,0.7520473,0.5321701,0.6236409,0.63558114,0.45978853,0.5360208,0.518538,7
-22.069807,0.9524392,-0.2659739,-0.31204954,-0.48747763,-0.5621198,-0.8092922,-0.37458658,-0.15813477,0.010020036,-0.2185173,-0.16735032,-0.37382546,28.639402,2.8509767,1.2048199,1.1189547,1.0644811,0.7473607,0.7960783,0.5252294,0.59637964,0.71698534,0.6124122,0.42304072,0.5571409,7
-21.371664,2.109944,0.7877094,-0.1891247,-0.23096867,-0.14050286,-0.7415639,-0.34899846,-0.12391666,-0.26327536,-0.19122647,-0.22307795,-0.4588472,22.33399,3.1574109,1.2312118,1.1867596,1.1013001,0.68400544,0.85520697,0.5149993,0.54102737,0.7010284,0.4133281,0.46122307,0.5032598,7
-20.498291,1.8473328,0.23883222,-0.11210152,-0.14790139,-0.22230558,-0.7063711,-0.39397487,-0.048902918,-0.017159961,-0.22119567,-0.13340831,-0.2754054,13.601174,2.627415,1.2138631,1.068026,1.0811238,0.7471134,0.9392635,0.66018736,0.6134971,0.5987372,0.4534473,0.42938188,0.52395105,7
-36.037033,1.5960209,0.39906538,0.3789408,0.17446096,-0.14017937,-0.20147121,-0.22927527,-0.13756777,0.20237373,-0.11051675,0.03759508,-0.27050605,38.648045,2.9097123,0.951898,1.1230893,0.73633546,0.65091866,0.5810155,0.43433523,0.4117025,0.4192253,0.3871072,0.3744564,0.4713439,8
-37.667564,1.6438367,0.4207106,0.5676291,0.28556266,-0.19681644,-0.14721683,-0.274056,0.023344997,0.18746051,-0.12887141,0.10608728,-0.19830815,39.945415,2.9052458,1.0018625,1.0320036,0.80315536,0.6411213,0.6272042,0.5245318,0.34386808,0.39652568,0.3722699,0.4205484,0.42352062,8
-31.277252,1.8148681,0.6096638,0.647051,0.12570171,-0.11401303,-0.07950212,-0.2590799,0.012916776,0.24948038,0.043166343,0.07261319,-0.22435091,32.768757,3.1271381,1.1446228,1.0125717,0.82453024,0.63371366,0.67719746,0.50987524,0.3887827,0.47531617,0.38791567,0.34680712,0.40348896,8
-37.162773,1.3966559,0.49608737,0.36363658,-0.051281605,-0.12818538,-0.08330913,-0.23120822,-0.09928413,0.17320251,-0.1445288,0.12439214,-0.22846447,39.78716,2.9947197,1.0240515,1.0292126,0.87670195,0.6334574,0.5771013,0.51056314,0.4563088,0.46926293,0.39404413,0.33960134,0.47613278,8
-35.305523,1.5177689,0.2790229,0.44142234,0.13920991,-0.25287208,-0.20729674,-0.2312676,-0.10945175,0.2896265,-0.21800767,0.10970214,-0.27329773,42.873863,2.6412086,1.0091037,1.0544767,0.93565965,0.804649,0.6701752,0.62825865,0.57945347,0.48499992,0.46549577,0.3719701,0.5339793,8
-40.305157,1.3330977,0.19971691,0.2927881,-0.095219314,-0.22871661,-0.2891275,-0.31452683,-0.19999704,0.19223799,-0.2180084,-0.001961218,-0.26870874,55.929756,2.382133,0.9648589,1.071384,0.9724854,0.7711815,0.61976796,0.56799287,0.6299941,0.44855362,0.5074855,0.42341942,0.53166735,8
-35.813805,1.393631,0.39733514,0.45377004,-0.013162967,-0.1953284,-0.102091506,-0.3899345,-0.019039603,0.16494563,-0.123050734,0.07107628,-0.27224752,46.160515,2.8538113,1.0697547,0.9961115,0.8742276,0.67836475,0.66777116,0.559639,0.35832325,0.42198807,0.39661422,0.42799795,0.5235228,8
-26.216932,1.5788803,0.24346414,0.2909097,-0.012574467,-0.1642607,-0.39079753,-0.29485908,-0.18419178,0.18364483,-0.27099898,0.01199514,-0.32929587,22.82071,2.3448715,1.0521939,1.1275558,1.0283456,0.75224924,0.7807576,0.6441712,0.5248646,0.52135843,0.51014274,0.29683915,0.55348986,8
-53.64616,1.7140585,-0.12782899,0.10059474,-0.5022489,-0.26706076,-0.44916362,-0.2002386,-0.14630583,-0.16938297,-0.26879087,-0.21174683,-0.12461972,72.89785,2.5118814,1.4371141,0.80608034,1.003981,0.69058716,0.740366,0.5484241,0.53637266,0.4958033,0.4972899,0.45336598,0.3616243,1
-43.03044,1.4839922,-0.04735646,0.19292964,-0.48076034,-0.17668289,-0.4318893,-0.17011194,-0.19625714,-0.17629789,-0.24708334,-0.18110217,-0.09134002,59.705982,2.683353,1.5539284,0.8503979,1.059876,0.8027943,0.6877684,0.5309985,0.5999212,0.4826235,0.46850628,0.48744956,0.39396733,1
-32.691296,1.6919168,-0.003110145,0.043414444,-0.4450173,-0.21857536,-0.50637585,-0.28516597,-0.18138456,-0.17562354,-0.2631095,-0.2229706,-0.09784113,42.520527,2.6959496,1.8181461,0.9146096,1.1112005,0.8425148,0.77687895,0.6120245,0.57430685,0.4604067,0.52389365,0.5157034,0.30922824,1
-41.531654,1.5356936,0.005256039,0.014532927,-0.5133931,-0.27799895,-0.5361623,-0.2832439,-0.2620832,-0.23623924,-0.28653595,-0.31992552,-0.15231904,58.57422,2.6336381,1.6701506,0.90307164,1.0476265,0.8021998,0.7655913,0.6313042,0.56381726,0.37176448,0.49106586,0.5093642,0.37932572,1
-30.31897,1.8186861,0.3490728,0.28445196,-0.4086264,-0.2050827,-0.45933312,-0.24338374,-0.23646858,-0.18518502,-0.3298536,-0.23866652,-0.15055896,36.150562,2.6672497,1.4426012,0.8100991,1.0538491,0.78886014,0.8022316,0.57198143,0.5786742,0.5272602,0.5799843,0.5367641,0.36061466,2
-53.076736,1.8475568,0.044615917,0.09128678,-0.53319436,-0.23801723,-0.5337142,-0.2940656,-0.35336226,-0.23331337,-0.481873,-0.29909658,-0.17412868,71.30916,2.613298,1.2503475,0.8003427,0.97601175,0.7806472,0.68408126,0.5213423,0.5289596,0.4755084,0.5699934,0.4541886,0.3407149,2
-64.08901,1.81982,0.17455901,0.061196927,-0.4154084,-0.28379792,-0.504398,-0.35734078,-0.2897369,-0.28019086,-0.40924412,-0.35505715,-0.17240119,82.67351,2.7516177,1.471792,0.77868384,0.9757698,0.68630683,0.66732985,0.5971832,0.47761998,0.41716474,0.56753355,0.5372315,0.34261227,2
-45.634945,1.7498207,-0.13335097,-0.07141309,-0.48722368,-0.32008204,-0.6538279,-0.427457,-0.31101292,-0.32456136,-0.48301762,-0.41975194,-0.20431249,63.66454,2.9197226,1.3917378,0.83107346,0.97249514,0.7328669,0.62877065,0.5636348,0.5179141,0.45664594,0.5145886,0.5297192,0.3439483,2
-35.91623,1.5845201,0.29453304,0.2337396,-0.47524104,-0.2557053,-0.40308207,-0.40751484,-0.29260778,-0.24292997,-0.44925705,-0.26826647,-0.22320518,48.3213,2.767756,1.3839254,0.8203254,1.0234804,0.8699502,0.59153575,0.56586325,0.55173725,0.467902,0.51896787,0.44317266,0.36128277,2
-59.43953,1.7148237,0.059184484,0.054275792,-0.56839305,-0.2180418,-0.5572827,-0.3230999,-0.34052846,-0.20079029,-0.48814106,-0.323474,-0.21545604,78.72011,2.5551393,1.3537008,0.7940601,1.0004985,0.7884857,0.66572315,0.4841347,0.5985276,0.45232335,0.51026136,0.4465898,0.36405718,2
-45.228798,1.5295887,0.086858265,-0.17475472,-0.473858,-0.35812762,-0.6996448,-0.5535237,-0.36429834,-0.32542908,-0.56286997,-0.34905663,-0.21124774,64.43752,3.076899,1.3931909,0.7734344,0.9612807,0.67436206,0.6192087,0.60780865,0.5762343,0.45957294,0.6001057,0.4569714,0.36224547,2
-60.22307,1.8026744,0.20399019,-0.04480556,-0.4266152,-0.2712614,-0.6104504,-0.4233646,-0.31665212,-0.257309,-0.5665127,-0.36797395,-0.2138687,80.179054,2.6981075,1.3418773,0.86075556,1.0012584,0.6885246,0.63461363,0.5612583,0.5108115,0.44722906,0.6155292,0.47327822,0.3772996,2
-21.257961,1.3809487,-0.73331696,0.31638494,-0.56208134,-0.27046067,-0.797942,-0.3628531,-0.22094311,-0.25014877,-0.2667359,-0.31088516,-0.087317646,11.252884,2.4148154,1.4861983,0.76060975,1.1823177,0.79845303,0.72362274,0.572055,0.59721375,0.5591516,0.49954402,0.60252017,0.40206245,3
-32.069687,1.4253272,-0.43119758,0.3727745,-0.6583716,-0.28284588,-0.68602633,-0.29263023,-0.20631875,-0.28800878,-0.19987127,-0.2920043,-0.032342438,44.79197,2.4708688,1.5789224,0.74909824,1.1877931,0.83021134,0.7548141,0.54711443,0.56926817,0.5238648,0.48797163,0.6032916,0.40184274,3
-48.0959,1.4203032,-0.481744,0.082998216,-0.6389056,-0.33686933,-0.8582677,-0.37336066,-0.20092702,-0.34165496,-0.2843166,-0.42794445,-0.09557404,69.92144,2.6787806,1.6761175,0.8098588,1.1789265,0.84916955,0.80559736,0.5582261,0.57225335,0.42241648,0.4953108,0.58341604,0.36315757,3
-21.7609,1.7374263,-0.2530162,0.19374958,-0.56543297,-0.3769488,-0.8247676,-0.31264046,-0.14904954,-0.30046657,-0.31058577,-0.3623983,-0.06936646,11.480802,2.3236225,1.7735815,0.8546739,1.2134339,0.85964155,0.70428526,0.5693726,0.5647084,0.43451157,0.50711054,0.5530981,0.35221022,3
-44.488075,1.2347568,-0.80286324,0.3512207,-1.0183458,-0.4420843,-0.84280056,-0.3359551,-0.39762717,-0.5012898,-0.20148663,-0.43046853,0.006445751,70.51688,2.0640435,1.8137399,0.9265652,1.2808115,0.7795569,0.90219027,0.5343453,0.595915,0.6034297,0.4400058,0.7035636,0.5090425,3
-29.227697,1.140454,-0.9296978,0.3032134,-0.91668165,-0.55768424,-0.7896997,-0.39259502,-0.32707325,-0.49100664,-0.14398952,-0.4085986,0.059721995,47.38268,2.2962728,1.9113115,0.8580454,1.2421464,0.9042378,0.83718413,0.49969313,0.61779726,0.56723624,0.42428437,0.71972525,0.58853793,3
-19.290598,1.5178838,-0.72090125,0.30314565,-0.63731855,-0.62840843,-1.101137,-0.4203901,-0.22809555,-0.52801687,-0.2979257,-0.41644773,-0.029517341,11.296166,2.3296008,1.6840215,0.89817303,1.1920518,0.8824879,0.7154164,0.6010465,0.5977688,0.6391697,0.5081056,0.6967038,0.45108077,3
-49.582386,1.3978611,-0.4411542,0.17645478,-0.82803845,-0.50365514,-0.8329028,-0.4174263,-0.35768035,-0.49970478,-0.24851838,-0.44768122,-0.008945252,74.81427,2.3297849,1.8321776,1.0694013,1.2358115,0.8259121,0.87523687,0.54120463,0.54905546,0.6244043,0.5025233,0.7471619,0.51420534,3
-64.035706,1.9927686,-0.13976847,0.030250467,-0.58922875,-0.31728923,-0.62840074,-0.39236617,-0.35202825,-0.2576518,-0.4175044,-0.30702168,-0.21280353,82.4283,2.634986,1.0792881,0.8492775,0.94856364,0.72678465,0.8582745,0.502744,0.5276811,0.47875124,0.51877266,0.49464235,0.35055405,4
-62.520035,1.9328982,-0.16461287,0.058785126,-0.5645855,-0.25660244,-0.5031904,-0.39402145,-0.2810679,-0.23653512,-0.34072617,-0.30515584,-0.22464417,81.07518,2.7113905,1.2273661,0.7812655,0.9850462,0.733389,0.82999516,0.55609375,0.57690084,0.44989723,0.46844077,0.4990405,0.36578974,4
-59.62732,1.9521031,0.108888686,-0.04820602,-0.48758882,-0.3705644,-0.6933727,-0.36394143,-0.31842524,-0.3766354,-0.4352627,-0.39672107,-0.2440311,77.4911,2.893486,1.3507428,0.8849917,0.91135395,0.67029357,0.82932603,0.49974635,0.5188984,0.44922072,0.5023688,0.5185816,0.32986957,4
-53.32859,1.9154365,0.113193266,0.021363229,-0.4662942,-0.39803344,-0.64408904,-0.43901193,-0.24181122,-0.3335349,-0.4426173,-0.40009966,-0.28051028,70.57412,2.8823326,1.3938416,0.85994154,0.9014252,0.68749756,0.7319977,0.5566258,0.47277153,0.448923,0.51528513,0.5408312,0.37354392,4
-56.07174,1.4299674,-0.28610465,-0.05347734,-0.7414882,-0.48328137,-0.74567235,-0.43172556,-0.22177865,-0.20789288,-0.22220872,-0.28275132,0.005718338,74.33845,2.3683484,1.2360338,0.7929546,1.0942713,0.76394266,0.9097815,0.481206,0.6473995,0.4878228,0.4684325,0.57526267,0.35215887,4
